country,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
Israel,Political,Ideational,Political + Ideational,6140,1432,624,631.392896850473,-0.016978476637265903,-0.040403925636943644,0.006638005611773671,0.012058168285513964,0.15242378810594703,0.43575418994413406,-9.977978795050293,1.4151099551380526,-12.751594307120875,-7.20436328297971,1.7760176125353373e-12,0.18290854572713644,2.664026418803006e-12,not distinguishable
Israel,Political,Economic,Political + Economic,6140,1432,139,181.50943508305627,-0.38374811735147896,-0.5328771866813746,-0.25704892236701793,0.0693034746629622,0.0004997501249375312,0.09706703910614525,-1.0860932203319582,0.09655762228778254,-1.275346160016012,-0.8968402806479044,2.365393170596993e-29,0.0007496251874062968,4.730786341193986e-29,dissociated
Israel,Political,Security,Political + Security,6140,1432,119,69.09766812137062,0.7798997438885311,0.6082290643712913,0.9417865525447131,0.08584186784889153,0.0004997501249375312,0.08310055865921788,0.015664991842858318,0.11502999828129443,-0.20979380478847875,0.2411237884741954,0.8916775652090403,0.0007496251874062968,0.8916775652090404,associated
Israel,Ideational,Economic,Ideational + Economic,6140,1432,419,369.097668059988,0.18271515642439712,0.13260532928521238,0.23828968315234175,0.026870929211921905,0.0004997501249375312,0.2925977653631285,-3.9141778587552345,0.11513779066590409,-4.139847928460407,-3.6885077890500626,2.5879249769877348e-253,0.0007496251874062968,1.5527549861926408e-252,associated
Israel,Ideational,Security,Ideational + Security,6140,1432,98,140.50943500711506,-0.517596067570632,-0.7176019742988413,-0.3358127606242352,0.09621434906395895,0.0004997501249375312,0.06843575418994413,-3.807108780681916,0.13092580978515864,-4.063723367860827,-3.550494193503005,6.740546579051933e-186,0.0007496251874062968,2.02216397371558e-185,dissociated
Israel,Economic,Security,Economic + Security,6140,1432,33,40.39289687799686,-0.2876891723191592,-0.8261094462462439,0.10133189581284409,0.23013964160509878,0.19590204897551225,0.023044692737430168,-0.5533344705791481,0.18501063759555658,-0.915955320266439,-0.19071362089185717,0.002782247387454509,0.19590204897551225,0.0033386968649454104,not distinguishable
Turkey,Political,Ideational,Political + Ideational,6192,1318,623,648.6743637346578,-0.058216468107045005,-0.0769692227658972,-0.04019598474430194,0.009401612832034216,0.0004997501249375312,0.47268588770864944,-10.116068798449348,1.4150685802190277,-12.889603215678642,-7.342534381220053,8.752780744777208e-13,0.0005997001499250374,1.3129171117165812e-12,dissociated
Turkey,Political,Economic,Political + Economic,6192,1318,124,182.15939402297602,-0.5530102099384837,-0.7068009634000496,-0.41223451114347887,0.07746095229881053,0.0004997501249375312,0.09408194233687406,-0.9467467832415751,0.10381448855501064,-1.150223180809396,-0.7432703856737543,7.540094764914639e-20,0.0005997001499250374,1.5080189529829279e-19,dissociated
Turkey,Political,Security,Political + Security,6192,1318,262,178.1662421635834,0.5550503505923573,0.4614296883455688,0.6491498017019465,0.0467447823579031,0.0004997501249375312,0.19878603945371776,0.0353281924209497,0.08308009303862139,-0.12750878993474823,0.19816517477664763,0.6706686266178105,0.0005997001499250374,0.6706686266178105,associated
Turkey,Ideational,Economic,Ideational + Economic,6192,1318,221,137.16624223745342,0.686131865722577,0.5836499302415458,0.796728035132775,0.055935038773172366,0.0004997501249375312,0.1676783004552352,-2.8183973676088474,0.09488509216958609,-3.004372148261236,-2.6324225869564586,6.967455736219973e-194,0.0005997001499250374,2.090236720865992e-193,associated
Turkey,Ideational,Security,Ideational + Security,6192,1318,76,134.15939409671302,-0.8157832255959638,-1.0667265765010252,-0.6034133508947556,0.11761551247812256,0.0004997501249375312,0.057663125948406675,-4.823754417699774,0.13365254699128534,-5.085713409802693,-4.561795425596856,3.0553442292393222e-285,0.0005997001499250374,1.8332065375435933e-284,dissociated
Turkey,Economic,Security,Economic + Security,6192,1318,12,37.67436374461604,-1.6106760168135676,-2.580513102601462,-0.9698525394101141,0.4177129626408443,0.004497751124437781,0.009104704097116844,-1.9270206066639515,0.2886126643288861,-2.4927014287485685,-1.3613397845793347,2.4414910066736486e-11,0.004497751124437781,2.929789208008378e-11,dissociated
Hungary,Political,Ideational,Political + Ideational,6453,1292,595,607.5380740096102,-0.030060156804871244,-0.049596721855835434,-0.010734209707994442,0.00984924687260966,0.004997501249375313,0.4605263157894737,-10.137164483724579,1.415127273867687,-12.910813940505246,-7.3635150269439125,7.868332637254034e-13,0.005997001499250375,1.180249895588105e-12,dissociated
Hungary,Political,Economic,Political + Economic,6453,1292,129,181.09462738211025,-0.48776942209670454,-0.6341708095453378,-0.3589437836253471,0.06895472781088735,0.0004997501249375312,0.0998452012383901,-0.734944288998582,0.1013614884066238,-0.9336128062755646,-0.5362757717215993,4.1454627335395744e-13,0.0007496251874062968,8.290925467079149e-13,dissociated
Hungary,Political,Security,Political + Security,6453,1292,121,56.36729866961871,1.0952851342068284,0.9330108510364857,1.2488521823315022,0.0807409670047664,0.0004997501249375312,0.0936532507739938,0.25556270445281154,0.11680508270682102,0.02662474234744233,0.48450066655818075,0.028673853498881737,0.0007496251874062968,0.028673853498881737,associated
Hungary,Ideational,Economic,Ideational + Economic,6453,1292,383,318.36729860393496,0.26627042796188166,0.20774593244406905,0.32920164194417506,0.031335016918395076,0.0004997501249375312,0.2964396284829721,-3.702149504758163,0.12119412656152576,-3.939689992818754,-3.4646090166975725,6.147264993882989e-205,0.0007496251874062968,1.8441794981648968e-204,associated
Hungary,Ideational,Security,Ideational + Security,6453,1292,47,99.0946273032309,-1.0681404038291684,-1.4283143441878285,-0.770300676184223,0.1644267378456927,0.0004997501249375312,0.03637770897832817,-5.557975796531133,0.1783019763045608,-5.9074476700880725,-5.208503922974194,2.5775557181224904e-213,0.0007496251874062968,1.5465334308734943e-212,dissociated
Hungary,Economic,Security,Economic + Security,6453,1292,17,29.538074031494887,-0.779437391650526,-1.5485304662896777,-0.24580328650470606,0.3326272159052027,0.026986506746626688,0.013157894736842105,-0.8279618935869043,0.24884541567351928,-1.315698908307002,-0.3402248788668065,0.0008771905340392141,0.026986506746626688,0.001052628640847057,dissociated
Peru,Political,Ideational,Political + Ideational,3547,1116,484,489.5321713514411,-0.016379801802985247,-0.04530017972142568,0.013820579468165301,0.014904456546422052,0.2773613193403298,0.4336917562724014,-9.522553524679477,1.4153374951219586,-12.296615015118515,-6.748492034240439,1.7187498574607653e-11,0.3098450774612694,2.578124786191148e-11,not distinguishable
Peru,Political,Economic,Political + Economic,3547,1116,227,259.9209013315886,-0.19497869826637512,-0.26608747312256825,-0.13022787393388724,0.035301485207442966,0.0004997501249375312,0.20340501792114696,-0.7479981748678464,0.09404525412441594,-0.9323268729517016,-0.5636694767839912,1.811708798918373e-15,0.0009995002498750624,3.623417597836746e-15,dissociated
Peru,Political,Security,Political + Security,3547,1116,177,138.5469272529794,0.3522471611687514,0.24922299886964905,0.4574177803150484,0.053307859706253145,0.0004997501249375312,0.1586021505376344,-0.12835961034034343,0.11601011131079811,-0.3557394285095077,0.09902020782882084,0.2685309637697616,0.0009995002498750624,0.2685309637697616,associated
Peru,Ideational,Economic,Ideational + Economic,3547,1116,164,125.54692731026135,0.38412663441364375,0.27368522285103725,0.5013022242441114,0.057445038972006764,0.0004997501249375312,0.14695340501792115,-2.453864369715247,0.10498858802803261,-2.659642002250191,-2.2480867371803033,8.105938747986145e-121,0.0009995002498750624,4.863563248791687e-120,associated
Peru,Ideational,Security,Ideational + Security,3547,1116,34,66.92090138106924,-0.9665995536144306,-1.4297909478923416,-0.6098845930731159,0.21157349952903134,0.0009995002498750624,0.03046594982078853,-3.620303785008343,0.18551759746308855,-3.983918276035997,-3.2566892939806893,8.249429641914503e-85,0.0014992503748125937,2.474828892574351e-84,dissociated
Peru,Economic,Security,Economic + Security,3547,1116,30,35.53217137266022,-0.2404763514754578,-0.7829781383767984,0.17531809631233725,0.24170980923074964,0.3098450774612694,0.026881720430107527,-0.6455857693610063,0.1959770184731246,-1.0297007255683306,-0.2614708131536821,0.0009870533308083314,0.3098450774612694,0.0011844639969699976,not distinguishable
Iran,Political,Ideational,Political + Ideational,4302,1080,571,582.9541720300695,-0.029865844071363806,-0.043182718905038754,-0.01769042799400861,0.006492516284987875,0.0004997501249375312,0.5287037037037037,-9.410870255806874,1.4152806263633695,-12.184820283479077,-6.636920228134669,2.941443785637208e-11,0.0005997001499250374,4.4121656784558126e-11,dissociated
Iran,Political,Economic,Political + Economic,4302,1080,108,153.42086729762738,-0.5044937907248296,-0.6583758709951972,-0.37155701744382647,0.07295853956020325,0.0004997501249375312,0.1,-0.9383402999835758,0.11259285560505436,-1.1590222969694823,-0.7176583029976693,7.820614662891632e-17,0.0005997001499250374,1.5641229325783263e-16,dissociated
Iran,Political,Security,Political + Security,4302,1080,103,45.624960727900685,1.166011179789868,1.0048843236373348,1.325899299436094,0.08202582286852868,0.0004997501249375312,0.09537037037037037,0.527062263019545,0.14179533659390672,0.2491434032954878,0.8049811227436021,0.00020155183828881037,0.0005997001499250374,0.00020155183828881037,associated
Iran,Ideational,Economic,Ideational + Economic,4302,1080,274,216.62496067057467,0.33828056162064135,0.2642054947645926,0.4178346825228075,0.038453009143830263,0.0004997501249375312,0.2537037037037037,-3.9947136992460446,0.15254604838940602,-4.29370395408928,-3.695723444402809,3.7434945106988484e-151,0.0005997001499250374,2.246096706419309e-150,associated
Iran,Ideational,Security,Ideational + Security,4302,1080,19,64.4208672351238,-1.7352081480529526,-2.4466981561733623,-1.2531597852858802,0.2994259756096023,0.0004997501249375312,0.017592592592592594,-5.6692618100610845,0.25352421026450533,-6.166169262179515,-5.172354357942654,9.266407297188817e-111,0.0005997001499250374,2.779922189156645e-110,dissociated
Iran,Economic,Security,Economic + Security,4302,1080,5,16.954172038703923,-1.6660683986528098,-3.4659887718974787,-0.7813042643160789,0.674677661435388,0.037481259370314844,0.004629629629629629,-1.7068031130863652,0.43460415383273415,-2.558627254598524,-0.8549789715742063,8.59194115587703e-05,0.037481259370314844,0.00010310329387052436,dissociated
Lithuania,Political,Ideational,Political + Ideational,3150,1050,652,656.3558574215317,-0.009598913920646828,-0.0184439723938101,0.0002690162346073495,0.0048155903225187355,0.04447776111944028,0.6209523809523809,-8.71323740180872,1.4152583034672153,-11.487143676604463,-5.939331127012979,7.430398708292094e-10,0.11794102948525736,1.114559806243814e-09,not distinguishable
Lithuania,Political,Economic,Political + Economic,3150,1050,192,195.42297746345858,-0.025428158171903074,-0.08257083329273748,0.030280928612178713,0.029910709068014366,0.3873063468265867,0.18285714285714286,-0.633919535828996,0.10821675665367379,-0.8460243788701967,-0.4218146927877953,4.688454979823064e-09,0.4147926036981509,5.626145975787676e-09,not distinguishable
Lithuania,Political,Security,Political + Security,3150,1050,79,71.22116503560551,0.14855593692245236,-0.006680521860982175,0.28929979847573944,0.07571407521597975,0.050474762618690654,0.07523809523809524,-0.953289620795804,0.15017611022333252,-1.2476347968335357,-0.6589444447580723,2.183996261457218e-10,0.11794102948525736,4.3679925229144364e-10,not distinguishable
Lithuania,Ideational,Economic,Ideational + Economic,3150,1050,94,86.22116511111956,0.12393018969978244,-0.00569123256251633,0.24985241092173646,0.06470855611176332,0.05897051474262868,0.08952380952380952,-2.266614542997997,0.12591716220900645,-2.5134121809276495,-2.0198169050683443,1.9189055469062248e-72,0.11794102948525736,1.1513433281437348e-71,not distinguishable
Lithuania,Ideational,Security,Ideational + Security,3150,1050,28,31.422977531337008,-0.16363330212480132,-0.6118874249147002,0.18442299229883466,0.20710345624849835,0.4147926036981509,0.02666666666666667,-2.7415576763136147,0.20667868272685383,-3.146647894458248,-2.3364674581689813,3.702575090205427e-40,0.4147926036981509,1.110772527061628e-39,not distinguishable
Lithuania,Economic,Security,Economic + Security,3150,1050,5,9.35585743694742,-0.8415497692444938,-2.5901017593441216,0.01730770036651336,0.6609935677323168,0.16091954022988506,0.004761904761904762,-1.665094911311059,0.4358867921764028,-2.5194330239768084,-0.8107567986453095,0.0001334425321414785,0.24137931034482757,0.0001334425321414785,not distinguishable
Greece,Political,Ideational,Political + Ideational,4685,1020,457,481.68406582282597,-0.07581223326292758,-0.09852463537226536,-0.05313946214715987,0.011293449361144478,0.0004997501249375312,0.44803921568627453,-9.807200682810691,1.4153910671320635,-12.581367174389536,-7.033034191231847,4.239189817067091e-12,0.0005997001499250374,5.087027780480509e-12,dissociated
Greece,Political,Economic,Political + Economic,4685,1020,73,143.61908903800781,-0.9714452827170185,-1.2190060135059313,-0.7741398520790788,0.11405024818574507,0.0004997501249375312,0.07156862745098039,-1.155488753929665,0.13073379947881306,-1.4117270009081386,-0.8992505069511914,9.702507488425235e-19,0.0005997001499250374,1.940501497685047e-18,dissociated
Greece,Political,Security,Political + Security,4685,1020,235,139.6968450834043,0.7482731757801064,0.6375388022889283,0.8617615082478323,0.05798838924352141,0.0004997501249375312,0.23039215686274508,0.8392268040567527,0.10014799945893231,0.6429367251172453,1.03551688299626,5.298804650069924e-17,0.0005997001499250374,7.948206975104886e-17,associated
Greece,Ideational,Economic,Ideational + Economic,4685,1020,208,112.6968451359202,0.8812136337173576,0.7557453815471306,1.0075435009138336,0.06443792597870136,0.0004997501249375312,0.20392156862745098,-2.6746922672540463,0.10781670098718792,-2.8860130011889344,-2.463371533319158,7.39053318065653e-136,0.0005997001499250374,2.217159954196959e-135,associated
Greece,Ideational,Security,Ideational + Security,4685,1020,39,109.619089090411,-1.4791400226609681,-1.8920248839618006,-1.147734920990654,0.18741328088945544,0.0004997501249375312,0.03823529411764706,-5.292865080795355,0.1810687039501978,-5.647759740537743,-4.937970421052968,7.773551807744354e-188,0.0005997001499250374,4.664131084646613e-187,dissociated
Greece,Economic,Security,Economic + Security,4685,1020,8,32.68406582943065,-1.9649559148734048,-3.1874569081944064,-1.2264229013243564,0.5143705761499535,0.001999000499750125,0.00784313725490196,-1.8673237252018227,0.34972659386415905,-2.5527878491755747,-1.1818596012280709,9.326417625306091e-08,0.001999000499750125,9.326417625306091e-08,dissociated
Romania,Political,Ideational,Political + Ideational,4564,1008,447,464.1385085868654,-0.05422104526322084,-0.0744011213980012,-0.03385786727237707,0.010522875985115166,0.0004997501249375312,0.44345238095238093,-9.814385764632597,1.4154208777973527,-12.588610685115409,-7.040160844149786,4.093962699407913e-12,0.0007496251874062968,8.187925398815826e-12,dissociated
Romania,Political,Economic,Political + Economic,4564,1008,128,161.32465449652994,-0.3326630642339236,-0.4570568617995797,-0.22685339276035893,0.05943599502019952,0.0004997501249375312,0.12698412698412698,-0.6357594561152519,0.10550937818036656,-0.8425578373487703,-0.4289610748817334,1.684622072825438e-09,0.0007496251874062968,2.5269331092381572e-09,dissociated
Romania,Political,Security,Political + Security,4564,1008,100,49.53683696348156,1.0061330026577127,0.8397885301443675,1.1718577591759733,0.08380269012063166,0.0004997501249375312,0.0992063492063492,0.3011567710351411,0.13313941414521713,0.04020351931051552,0.5621100227597666,0.023699530491682556,0.0007496251874062968,0.023699530491682556,associated
Romania,Ideational,Economic,Ideational + Economic,4564,1008,286,235.53683691434074,0.2795231086897588,0.21297087895224637,0.35217792419900235,0.035937748227146134,0.0004997501249375312,0.2837301587301587,-3.7721498807631906,0.13572887483263604,-4.038178475435157,-3.506121286091224,5.4495943108475275e-170,0.0007496251874062968,3.269756586508517e-169,associated
Romania,Ideational,Security,Ideational + Security,4564,1008,39,72.32465444003671,-0.8825742973659185,-1.2638727631948414,-0.5790449664581099,0.18206969629152078,0.0009995002498750624,0.03869047619047619,-4.890676866340084,0.19071680117380507,-5.264481796640742,-4.5168719360394265,4.9757620558812544e-145,0.0011994002998500749,1.4927286167643763e-144,dissociated
Romania,Economic,Security,Economic + Security,4564,1008,8,25.138508598745535,-1.5927775959457309,-2.8436143199351243,-0.8694714615580948,0.5092757547529334,0.00849575212393803,0.007936507936507936,-1.446377242516319,0.35191775158980876,-2.136136035632344,-0.7566184494002939,3.9568208199259805e-05,0.00849575212393803,4.7481849839111763e-05,dissociated
