revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Meiji Restoration,meiji-restoration,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,518,287,5,3.935226069830941,0.31042397600234706,-1.3280923228948482,1.106332896225733,0.6145010894056986,0.5752123938030984,0.017421602787456445,-1.3300706805869829,0.46718647572735966,-2.245756173012608,-0.41438518816135794,0.0044136097193617704,0.6710811261036148,0.009268580410659718,not distinguishable,True
Meiji Restoration,meiji-restoration,Military,Business,Military + Business,518,287,10,16.62003450484303,-0.7052962815530219,-1.644101168531135,-0.11557318462597219,0.39715176539306735,0.07096451774112944,0.03484320557491289,-1.1857332799252422,0.3527440948906386,-1.877111705910894,-0.49435485393959056,0.000775330859132761,0.14692653673163417,0.002527604197555735,not distinguishable,False
Meiji Restoration,meiji-restoration,Military,Nobility & Kinship,Military + Nobility & Kinship,518,287,100,66.5606118754754,0.5836579496393383,0.4288538991085034,0.7504704732745687,0.08236663396313765,0.0004997501249375312,0.34843205574912894,1.2519574629971417,0.1947300216650464,0.8702866205336508,1.6336283054606326,1.2828069080733215e-10,0.0034982508745627187,8.97964835651325e-10,associated,False
Meiji Restoration,meiji-restoration,Military,Religion,Military + Religion,518,287,1,3.680908539281922,-1.4788539828982414,-3.4255132871324623,-0.10982080260407277,0.9806545354290839,0.18590704647676162,0.003484320557491289,-1.899163721546563,0.8599531436423871,-3.5846718830856417,-0.21365556000748454,0.02721290330125611,0.27886056971514245,0.05195190630239803,not distinguishable,True
Meiji Restoration,meiji-restoration,Military,Learning & Culture,Military + Learning & Culture,518,287,12,25.373785394981528,-1.049563044216745,-1.9354784659308064,-0.4885358495529555,0.3777194288233068,0.013493253373313344,0.041811846689895474,-2.7775038078583134,0.3127945463244161,-3.3905811186541692,-2.1644264970624576,6.707546944230232e-19,0.04722638680659671,1.4085848582883487e-17,dissociated,False
Meiji Restoration,meiji-restoration,Business,Nobility & Kinship,Business + Nobility & Kinship,518,287,4,13.720379737367617,-1.6599630842745496,-3.3513684978196463,-0.7539934373968711,0.7096849996970439,0.028985507246376812,0.013937282229965157,-1.9642013679779842,0.4996053343125441,-2.9434278232305706,-0.9849749127253977,8.441539013037016e-05,0.08695652173913045,0.00035454463854755466,not distinguishable,True
Meiji Restoration,meiji-restoration,Business,Religion,Business + Religion,518,287,1,0.7587589944628405,0.2529604136743401,-1.6051444008288818,1.5150073966201754,0.963675481623169,0.751624187906047,0.003484320557491289,-0.3074516151008882,0.8663293435975107,-2.0054571285520093,1.3905538983502328,0.7226720052311884,0.7892053973013493,0.7421061962481182,not distinguishable,True
Meiji Restoration,meiji-restoration,Business,Learning & Culture,Business + Learning & Culture,518,287,18,5.230390183986456,1.6908199897641722,1.190163648929205,2.1288833898892174,0.24574574327079657,0.0004997501249375312,0.0627177700348432,-0.18410222016694,0.29617539964494743,-0.7646060034710369,0.3964015631371569,0.5342058276237536,0.0034982508745627187,0.6232401322277126,associated,False
Meiji Restoration,meiji-restoration,Nobility & Kinship,Religion,Nobility & Kinship + Religion,518,287,1,3.0387098728796587,-1.238260984094925,-3.183789290450509,0.09943232033543731,0.9683144729411187,0.2843578210894553,0.003484320557491289,-1.676330372797114,0.8602501326596221,-3.3624206328099735,0.009759887215745389,0.05133668770992267,0.35126554369873886,0.08292849553141354,not distinguishable,True
Meiji Restoration,meiji-restoration,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,518,287,12,20.946886174765307,-0.7788401063888808,-1.642390144976574,-0.21994400808299858,0.3591728852762091,0.03798100949525238,0.041811846689895474,-2.471829829909378,0.31269266349885433,-3.084707450367133,-1.8589522094516235,2.67972639136706e-15,0.09970014992503749,2.8137127109354133e-14,not distinguishable,False
Meiji Restoration,meiji-restoration,Religion,Learning & Culture,Religion + Learning & Culture,518,287,6,1.158396385182109,1.970650841229902,0.9490240277382747,2.562581254098328,0.42219870818853733,0.0024987506246876563,0.020905923344947737,0.17063634255844023,0.507845517004624,-0.8247408707706227,1.1660135558875033,0.7368704969662172,0.013118440779610196,0.7421061962481182,associated,True
