period_type,period,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,era,region
era_region,1000-1399 | Europe,Politics,Administration & Law,Politics + Administration & Law,10656,6857,65,24.332085836815093,1.3992894570547167,1.061705779293131,1.685616229985954,0.15858054412155329,0.0004997501249375312,0.009479364153419862,0.1806294880289983,0.13580867896090712,-0.08555552273437966,0.4468144987923763,0.18350870066871705,0.00139216106232598,0.24678756296827464,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Religion,Military + Religion,10656,6857,31,64.08473743114178,-1.0358414410438883,-1.6112645650490571,-0.6071498039448963,0.25908078715425126,0.0009995002498750624,0.004520927519323319,-2.234670860608118,0.18304598397283542,-2.5934409891948755,-1.8759007320213605,2.808705245768686e-34,0.0026883110169053405,1.825658409749646e-33,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Nobility,Military + Nobility,10656,6857,467,333.867649434771,0.4835310937111004,0.40504700735182414,0.5573070497523126,0.038429735581719374,0.0004997501249375312,0.06810558553303193,0.054685432161958536,0.07244759941442576,-0.08731186269031596,0.19668272701423303,0.45035255901041915,0.00139216106232598,0.5090941971422129,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Kinship,Military + Kinship,10656,6857,93,191.51715018632467,-1.038196902207369,-1.3341373524150233,-0.7959579511104149,0.13537090472370772,0.0004997501249375312,0.013562782557969957,-1.4298730085336886,0.11175660928596973,-1.6489159627341892,-1.210830054333188,1.7591921449067455e-37,0.00139216106232598,1.3721698730272614e-36,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Big business,Military + Big business,10656,6857,6,4.4317027367789645,0.39835387563869173,-1.0683834780368822,1.227815314355394,0.5904383465196849,0.43728135932033985,0.0008750182295464489,-0.42035467725245745,0.40473429963878976,-1.2136339045444853,0.3729245500395705,0.29899352610312835,0.5247376311844079,0.3701824608895875,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Small business,Military + Small business,10656,6857,13,13.317098437186315,-0.03349527720661178,-1.0234807142087368,0.5679705837787556,0.40482873431840094,0.9195402298850575,0.0018958728306839726,-0.6700812167481395,0.28049259222428047,-1.2198466975077293,-0.12031573598854972,0.016896857740982558,0.920039980009995,0.030650114041782316,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Academia,Military + Academia,10656,6857,10,30.904732335925324,-1.5805926453384311,-2.7362100280748565,-0.8675295920088536,0.47572313918324177,0.006496751624187906,0.001458363715910748,-2.0392670615241415,0.3125771093987246,-2.6519181959456417,-1.4266159271026413,6.843625878852064e-11,0.0133354375443857,2.1352112742018442e-10,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Exploration & Invention,Military + Exploration & Invention,10656,6857,13,5.124656330939639,1.2631225524641723,0.4489593885141866,1.8772175101592388,0.3730658189640948,0.0034982508745627187,0.0018958728306839726,0.2930353745808714,0.28953208070919045,-0.2744475036091419,0.8605182527708848,0.311490315558846,0.008025399065173296,0.37962882208734355,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Culture (core),Military + Culture (core),10656,6857,22,41.26663600094017,-0.8924259481344785,-1.5656044853743545,-0.4209251154646772,0.29325292116394913,0.009995002498750625,0.003208400175003646,-1.7738961850232398,0.21567833741399597,-2.196625726354672,-1.3511666436918077,1.9563034313510252e-16,0.019490254872563718,7.629583382268998e-16,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Culture (periphery),Military + Culture (periphery),10656,6857,1,7.559782925936942,-2.4257784824624133,-4.162227450702588,-1.0561148510627714,1.0180970172098165,0.0004997501249375312,0.00014583637159107482,-2.395460012316918,0.8205138667643287,-4.003667191175002,-0.7872528334588338,0.0035063482721867925,0.00139216106232598,0.0071972411902781535,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Military,Sport & Games,Military + Sport & Games,10656,6857,2,1.887024020460984,0.06671501065218059,-2.329013545424033,1.2352326131306897,0.9602645481327914,0.9185407296351824,0.00029167274318214965,-0.5060781496345994,0.6495519865454905,-1.7792000432637607,0.7670437439945619,0.43590974987847697,0.920039980009995,0.5000141248606059,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Nobility,Religion + Nobility,10656,6857,274,634.8693654657917,-1.2107893825017089,-1.3585046316361884,-1.0735734883056296,0.0724733909085165,0.0004997501249375312,0.039959165815954496,-2.9715009864895157,0.06818621634277688,-3.105145970521358,-2.837856002457673,0.0,0.00139216106232598,0.0,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Kinship,Religion + Kinship,10656,6857,180,364.1813509648345,-1.0146375880661909,-1.2002570289022312,-0.8430892973456813,0.09178967692050922,0.0004997501249375312,0.026250546886393465,-2.2611485429226748,0.08037452534248903,-2.4186826125939533,-2.103614473251396,3.9070123945218177e-174,0.00139216106232598,7.618674169317545e-173,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Big business,Religion + Big business,10656,6857,12,8.427148629689466,0.48565674395756114,-0.4447267844640637,1.1096633477122548,0.4105198518899075,0.21039480259870064,0.0017500364590928978,-1.076891685615363,0.2993948597236474,-1.6637056106737118,-0.49007776055701413,0.00032203918075014937,0.27351324337831084,0.0007387957676032839,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Small business,Religion + Small business,10656,6857,33,25.32326162470489,0.3754898628336373,-0.1037123918121681,0.7674754200768552,0.23011739452589325,0.10044977511244378,0.004812600262505469,-1.0603362255212452,0.184055555149868,-1.4210851136149865,-0.6995873374275039,8.363811432641181e-09,0.14783174450510594,2.5091434297923546e-08,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Academia,Religion + Academia,10656,6857,343,58.76720263618225,2.5350042288522054,2.4212288656862575,2.648160747773487,0.057787206763294026,0.0004997501249375312,0.05002187545573866,0.7195392639886832,0.07301399245933723,0.5764318387683822,0.8626466892089841,6.533801164830748e-23,0.00139216106232598,3.1852280678549893e-22,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Exploration & Invention,Religion + Exploration & Invention,10656,6857,17,9.744841462064288,0.772457263102623,0.003707681431135313,1.280611198189998,0.3303130487508282,0.026986506746626688,0.002479218317048272,-0.7838110104009681,0.25764731745112407,-1.2887997526051713,-0.2788222681967649,0.002348668729844164,0.04478611757950812,0.004951247592644454,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Culture (core),Religion + Culture (core),10656,6857,267,78.47098410756105,1.7601443175871745,1.6180643659407434,1.894802124384783,0.06962300050559701,0.0004997501249375312,0.03893831121481697,-0.38308122790034127,0.07203092975644827,-0.5242618502229799,-0.24190060557770265,1.047481863308536e-07,0.00139216106232598,2.8173650116574417e-07,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Culture (periphery),Religion + Culture (periphery),10656,6857,37,14.375380775508182,1.3339639970429742,0.855925658381803,1.7085712756117133,0.21380005991582043,0.0004997501249375312,0.005395945748869768,-0.3121480841830525,0.18354973714900952,-0.6719055689951112,0.04760940062900615,0.08901464230843212,0.00139216106232598,0.13352196346264816,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Religion,Sport & Games,Religion + Sport & Games,10656,6857,2,3.588289385081116,-0.7095692245890385,-3.1476727225368717,0.44146543985875714,0.9796831849899421,0.392303848075962,0.00029167274318214965,-1.8680430344697094,0.6489383808197984,-3.1399622608765143,-0.5961238080629045,0.003994270326133676,0.4781203148425787,0.007988540652267352,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Kinship,Nobility + Kinship,10656,6857,2827,1897.3062306021586,0.5751943260711103,0.5448331125903917,0.6074880076273775,0.015887951302570626,0.0004997501249375312,0.4122794224879685,1.818321231282213,0.04975873643516252,1.7207941078692945,1.9158483546951315,2.324291315705776e-292,0.00139216106232598,9.064736131252527e-291,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Big business,Nobility + Big business,10656,6857,23,43.90362537499664,-0.918016714762729,-1.4873689429986947,-0.4445459321470462,0.267395646047658,0.0024987506246876563,0.003354236546594721,-1.6316945547584045,0.23041025106482968,-2.0832986468454706,-1.1800904626713384,1.424043397082207e-12,0.0060907046476761624,4.82936456401792e-12,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Small business,Nobility + Small business,10656,6857,124,131.9287270818007,-0.0890703702065016,-0.29082311763054697,0.09124417549884181,0.09820150996762995,0.35582208895552225,0.018083710077293275,-0.642228641336232,0.11657986468998348,-0.8707251761285997,-0.4137321065438644,3.610508464282021e-08,0.4405416339449323,1.0057845007642772e-07,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Academia,Nobility + Academia,10656,6857,20,306.16444093386485,-3.9029650747399347,-4.627802566093811,-3.3841427532156594,0.32414605540622876,0.0004997501249375312,0.002916727431821496,-4.11406447728348,0.22441845664196047,-4.553924652301723,-3.6742043022652378,4.587344758292824e-75,0.00139216106232598,5.9635481857806714e-74,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Exploration & Invention,Nobility + Exploration & Invention,10656,6857,41,50.768520609914816,-0.30496193187184956,-0.6864901800788044,0.02553033943900786,0.18157396006936544,0.09495252373813093,0.005979291235234068,-0.9734968975446957,0.18849324003797177,-1.3429436480191204,-0.604050147070271,2.409214482843201e-07,0.14242878560719638,6.061894505218376e-07,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Culture (core),Nobility + Culture (core),10656,6857,141,408.81688937206115,-1.5324161439232193,-1.745224117521685,-1.3332226180822933,0.10685191819041015,0.0004997501249375312,0.02056292839434155,-2.63935481317191,0.09120910634050161,-2.8181246615992928,-2.460584964744527,4.042436608961892e-184,0.00139216106232598,1.0510335183300918e-182,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Culture (periphery),Nobility + Culture (periphery),10656,6857,5,74.89263093892966,-3.7769199940754326,-5.6128308348057905,-2.880695536552018,0.6846955005395229,0.0004997501249375312,0.000729181857955374,-3.7385488292279185,0.4331233355892111,-4.5874705669827724,-2.8896270914730646,6.049787018958037e-18,0.00139216106232598,2.621574374881816e-17,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Nobility,Sport & Games,Nobility + Sport & Games,10656,6857,19,18.694213170117493,0.022802703088588703,-0.57183643248946,0.45619794585348433,0.26004523642210503,0.920039980009995,0.0027708910602304215,-0.664885209480982,0.28880519264633514,-1.2309433870677988,-0.09882703189416508,0.021324306838607986,0.920039980009995,0.036962131853587175,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Big business,Kinship + Big business,10656,6857,9,25.18452215691574,-1.4348998150172734,-2.5842580921164138,-0.7423756848285439,0.48028918953985955,0.011494252873563218,0.0013125273443196734,-1.7577270373249172,0.338499874120802,-2.421186790601689,-1.0942672840481453,2.0727016493850183e-07,0.020850040096230954,5.389024288401047e-07,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Small business,Kinship + Small business,10656,6857,23,75.67853273951988,-1.6967237438990594,-2.3488500405548627,-1.2075162874985026,0.2966819306442336,0.0004997501249375312,0.003354236546594721,-1.836364223612492,0.21536898955904688,-2.2584874431482236,-1.4142410040767601,1.5071795733615843e-17,0.00139216106232598,6.18736877485282e-17,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Academia,Kinship + Academia,10656,6857,12,175.62570472255058,-3.8166054791265083,-4.778441008246309,-3.156591542257126,0.405276746206195,0.0004997501249375312,0.0017500364590928978,-3.6419036260956816,0.2856503217667163,-4.201778256758446,-3.0820289954329176,3.136827942098253e-37,0.00139216106232598,2.2242961771242156e-36,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Exploration & Invention,Kinship + Exploration & Invention,10656,6857,8,29.12244538471285,-1.801155996180573,-3.020030627566707,-1.0703607771378856,0.5099520354650864,0.006496751624187906,0.0011666909727285986,-1.9640858211300787,0.35521047243409687,-2.6602983471009085,-1.2678732951592488,3.214050808164928e-08,0.0133354375443857,9.285035668032016e-08,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Culture (core),Kinship + Culture (core),10656,6857,81,234.51042870768467,-1.527852814082986,-1.8598300135184371,-1.2726997549060064,0.14929145071715907,0.0004997501249375312,0.01181274609887706,-2.2319411162389864,0.11617177887325957,-2.459637802830575,-2.0042444296473976,2.91357010293101e-82,0.00139216106232598,4.545169360572375e-81,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Culture (periphery),Kinship + Culture (periphery),10656,6857,6,42.96080579134477,-2.7412033000091425,-4.174170883410909,-1.8764218672163522,0.61481306065649,0.0029985007496251873,0.0008750182295464489,-2.6430111509035554,0.3996217341357595,-3.426269749809644,-1.8597525519974667,3.7462256034022704e-11,0.007087365408204988,1.217523321105738e-10,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Kinship,Sport & Games,Kinship + Sport & Games,10656,6857,4,10.723597920846325,-1.318538324693742,-3.111753330629503,-0.36706469057355373,0.7675443421382481,0.08195902048975512,0.0005833454863642993,-1.6135944694131177,0.4941214355659489,-2.5820724831223774,-0.6451164557038579,0.001092390568455024,0.12534909016080195,0.002366846231652552,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Small business,Big business + Small business,10656,6857,8,1.751199620142922,1.9167688509969665,0.7008658779301682,2.678137887950721,0.49673975197806475,0.0024987506246876563,0.0011666909727285986,0.9060429038683837,0.360258843676796,0.1999355702618636,1.612150237474904,0.011903996384826336,0.0060907046476761624,0.022107421857534622,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Academia,Big business + Academia,10656,6857,3,4.063975030489138,-0.3829359766049162,-3.1542358098671,0.6493800031212263,0.8572541384408603,0.6136931534232883,0.00043750911477322444,-1.1261170135447767,0.5435013073891604,-2.191379576027531,-0.06085445106202236,0.03826847760663365,0.6741981122114998,0.06350938836845584,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Exploration & Invention,Big business + Exploration & Invention,10656,6857,4,0.6738927599307165,1.9386243832693444,0.2746884551926308,2.8900054658349106,0.7514490942590665,0.01699150424787606,0.0005833454863642993,1.1399007576012927,0.4885407588912616,0.18236087017442004,2.0974406450281653,0.01963362882073594,0.02945194069631851,0.0348050692731228,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Culture (core),Big business + Culture (core),10656,6857,4,5.426566277202596,-0.39727147944355534,-2.170891091595969,0.5647569060444614,0.7851436938458324,0.5542228885557221,0.0005833454863642993,-1.3795906331292547,0.4812077148283243,-2.32275775419277,-0.43642351206573904,0.004144697799094991,0.6175626472478046,0.008082160708235232,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Culture (periphery),Big business + Culture (periphery),10656,6857,5,0.994112122149398,1.8801432027729448,0.05087901648833778,2.774945139448533,0.6990964389260056,0.02148925537231384,0.000729181857955374,0.9685920438905885,0.44259385679760743,0.10110808456727793,1.8360760032138992,0.02863724766693857,0.036438302587836514,0.04855881126133062,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Big business,Sport & Games,Big business + Sport & Games,10656,6857,0,0.24814382527985906,-0.581387549653249,-0.7559711585163321,-0.41347316830526315,0.08633878091742996,0.0004997501249375312,0.0,-0.1572861502506886,1.4241235208609198,-2.9485682511380915,2.633995950636714,0.9120571191970843,0.00139216106232598,0.9239020168489945,dissociated,1000-1399,Europe
era_region,1000-1399 | Europe,Small business,Academia,Small business + Academia,10656,6857,19,12.212090643657811,0.6172728069913151,-0.09050270485137311,1.1428485806953184,0.31826358654438913,0.05897051474262868,0.0027708910602304215,-0.33277903608333415,0.2364227925069082,-0.7961677093968742,0.1306096372302059,0.15926168679095198,0.09387143163112321,0.21793704508235534,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Small business,Exploration & Invention,Small business + Exploration & Invention,10656,6857,3,2.0250221535903794,0.4710588764764306,-2.2792929494225347,1.5163127134768222,0.8666720610778146,0.5092453773113443,0.00043750911477322444,-0.12288019682318907,0.5447696448278234,-1.190628700685723,0.9448683070393448,0.821540861972239,0.5756686873954328,0.8431603583399294,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Small business,Culture (core),Small business + Culture (core),10656,6857,29,16.30662559780507,0.811684862380897,0.24269681419899342,1.251063897851147,0.2577984532936069,0.005497251374312844,0.0042292547761411696,-0.3982817595011716,0.19546801628175234,-0.7813990714134063,-0.015164447588937036,0.04159193395321467,0.012251017348468623,0.06758689267397384,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Small business,Culture (periphery),Small business + Culture (periphery),10656,6857,9,2.987269177238593,1.4458297854978448,0.2675180408141246,2.1424277065716444,0.4852156114741087,0.00849575212393803,0.0013125273443196734,0.5443803739938124,0.33780575866049073,-0.11771891298074932,1.2064796609683741,0.10706666513630152,0.01699150424787606,0.14912856929699142,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Small business,Sport & Games,Small business + Sport & Games,10656,6857,2,0.7456627721004706,1.0050145424706378,-1.3884387462065373,2.173967101750247,0.9846697708951672,0.19940029985007496,0.00029167274318214965,0.5196418427485049,0.6510647405398814,-0.7564450487096627,1.7957287342066723,0.4247883326774974,0.26361395573399743,0.4945297007290268,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Academia,Exploration & Invention,Academia + Exploration & Invention,10656,6857,4,4.699429678786129,-0.2084283824438357,-1.8362622706499003,0.7572470185522415,0.7183800984487815,0.7641179410294853,0.0005833454863642993,-0.9478007820375849,0.48094419343681966,-1.8904514011737514,-0.0051501629014183425,0.04875723440043595,0.8054216135175655,0.07606128566468008,not distinguishable,1000-1399,Europe
era_region,1000-1399 | Europe,Academia,Culture (core),Academia + Culture (core),10656,6857,194,37.84247009807272,2.3427549688191482,2.1731069004446684,2.490378529854506,0.08161347414574806,0.0004997501249375312,0.028292256088668515,0.701022119332174,0.08684902098439397,0.5307980382027617,0.8712462004615862,6.930723777247369e-16,0.00139216106232598,2.5742688315490228e-15,associated,1000-1399,Europe
era_region,1000-1399 | Europe,Academia,Culture (periphery),Academia + Culture (periphery),10656,6857,15,6.93249770386352,1.0603491979485704,0.2675786889360147,1.6062515183519455,0.3522687120990797,0.010494752623688156,0.002187545573866122,-0.022948238035523472,0.26734069008424743,-0.5469359906006485,0.5010395145296015,0.9315944612284968,0.019490254872563718,0.9315944612284967,associated,1000-1399,Europe
