period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1800,Political,Cultural,Political + Cultural,124175,39512,4201,6300.5830579017975,-0.5846953425693945,-0.6151001332500087,-0.5532516828288401,0.0155867634679075,0.0004997501249375312,0.10632212998582709,-3.1871232036545876,0.018034870883616248,-3.2224715505864756,-3.1517748567226995,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Political,Economic,Political + Economic,124175,39512,8562,6554.725685632086,0.38538663204251494,0.3678275688031735,0.40315434670913614,0.009183138372777231,0.0004997501249375312,0.216693662684754,-1.0286245678143506,0.014549343583196142,-1.057141281237415,-1.0001078543912862,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Political,Security,Political + Security,124175,39512,3787,2361.444644308735,0.6812707351617381,0.651939165687073,0.709763202945021,0.014661606993549159,0.0004997501249375312,0.0958443004656813,-1.0003882311298882,0.020229991924616844,-1.0400390153021373,-0.9607374469576392,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Cultural,Ideational + Cultural,124175,39512,7539,4277.0929867935365,0.8176696343680134,0.796415340712172,0.8389945485348881,0.010915505580080248,0.0004997501249375312,0.19080279408787204,-0.9943378186867284,0.014630966940770462,-1.0230145138906386,-0.9656611234828183,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Economic,Ideational + Economic,124175,39512,3268,4449.615377296311,-0.44521404386931474,-0.48072195354748953,-0.40943353718954373,0.018307364444028234,0.0004997501249375312,0.08270905041506378,-1.3725252257984688,0.019821302655685828,-1.411374979003613,-1.3336754725933246,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Ideational,Security,Ideational + Security,124175,39512,856,1603.0450252071687,-0.9047397117004172,-0.9905763896942803,-0.8240253428395143,0.04424402087210222,0.0004997501249375312,0.021664304515084026,-1.9129794387508459,0.03593421111270544,-1.9834104925317486,-1.842548384969943,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Cultural,Economic,Cultural + Economic,124175,39512,3566,4220.736281250802,-0.2431566120119962,-0.2766489522658489,-0.21140529477273032,0.017486028069529078,0.0004997501249375312,0.09025106296821218,-1.5398112882206745,0.019104511524152244,-1.5772561308080129,-1.502366445633336,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Cultural,Security,Cultural + Security,124175,39512,1013,1520.587674362475,-0.585757222523585,-0.6667381996354887,-0.5102280963696527,0.03996858439101876,0.0004997501249375312,0.02563778092731322,-1.9766903392344302,0.03329589432068444,-2.0419502921029715,-1.9114303863658886,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Economic,Security,Economic + Security,124175,39512,1411,1581.9226561737391,-0.16490585820789283,-0.2298117961747706,-0.10166309993002041,0.032466003167906723,0.0004997501249375312,0.03571067017614902,-0.9155454809735275,0.029073720807550968,-0.9725299737563274,-0.8585609881907276,1.1726371133421656e-217,0.0004997501249375312,1.1726371133421656e-217,dissociated
halfcentury,1850,Political,Ideational,Political + Ideational,240505,68968,9421,11506.168923453415,-0.2884415715776365,-0.30853510242857146,-0.27100230898933125,0.009506157972660788,0.0004997501249375312,0.13659958241503306,-1.8951802819789387,0.012083652648835328,-1.918864241170656,-1.8714963227872214,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Political,Cultural,Political + Cultural,240505,68968,8125,11135.119041314214,-0.4546532647168718,-0.4758191878577186,-0.434041491936865,0.010496199521919365,0.0004997501249375312,0.1178082589026795,-3.1047348563512895,0.012881972363864189,-3.1299835221844634,-3.0794861905181157,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Political,Economic,Political + Economic,240505,68968,11393,8728.940036614395,0.38424998247461095,0.36849280502977827,0.4016556424431287,0.008468573266184429,0.0004997501249375312,0.16519255306808955,-0.6846980482039176,0.011868892714769055,-0.7079610779248648,-0.6614350184829703,0.0,0.0005552779165972568,0.0,associated
halfcentury,1850,Political,Security,Political + Security,240505,68968,5971,3539.7719964778025,0.7542331663915606,0.7290251215925119,0.7792828313616703,0.01265876303271201,0.0004997501249375312,0.08657638325020299,-0.8536067670619226,0.015406235721442042,-0.883802989075949,-0.8234105450478962,0.0,0.0005552779165972568,0.0,associated
halfcentury,1850,Ideational,Cultural,Ideational + Cultural,240505,68968,14943,9989.912027430046,0.5809020049110186,0.5674478729143977,0.5955694199836812,0.007131988716489906,0.0004997501249375312,0.21666570003479874,-1.4678640498613744,0.010418196234962927,-1.4882837144819017,-1.4474443852408472,0.0,0.0005552779165972568,0.0,associated
halfcentury,1850,Ideational,Economic,Ideational + Economic,240505,68968,6109,7831.19989422205,-0.3582711677783985,-0.3852160207715352,-0.3334274881667709,0.013366614441505525,0.0004997501249375312,0.0885773112167962,-1.0499469847622902,0.014639928571487631,-1.0786412447624059,-1.0212527247621745,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Ideational,Security,Ideational + Security,240505,68968,2030,3175.7191558322206,-0.6454754331166804,-0.7011589449118083,-0.5923410907661313,0.028075740727686867,0.0004997501249375312,0.029433940378146388,-1.7005742318044574,0.023583110446315066,-1.746797128279235,-1.65435133532968,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Cultural,Economic,Cultural + Economic,240505,68968,6779,7578.660076921376,-0.16085910168505657,-0.184866602296635,-0.1376294660522872,0.012122369256743072,0.0004997501249375312,0.09829196148938638,-1.659919013413874,0.01399612005903521,-1.687351408729583,-1.632486618098165,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Cultural,Security,Cultural + Security,240505,68968,1930,3073.3088552084505,-0.6710528995527965,-0.728795300793225,-0.6142732087361332,0.029124052030082195,0.0004997501249375312,0.027983992576267255,-2.451812003921992,0.02405684873221746,-2.498963427437138,-2.404660580406846,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1850,Economic,Security,Economic + Security,240505,68968,2267,2409.1999925260243,-0.08775099145380354,-0.13715638787905204,-0.039034094071684115,0.025504744833757437,0.001999000499750125,0.03287031666859993,-0.8585668863015994,0.022681770968110204,-0.9030231573990953,-0.8141106152041034,0.0,0.001999000499750125,0.0,dissociated
halfcentury,1900,Political,Ideational,Political + Ideational,488892,129491,20464,22695.384132895182,-0.14930727200488275,-0.1611039598136191,-0.1376194192008756,0.005955160766687963,0.0004997501249375312,0.15803414909144264,-1.5065355016843263,0.008289297704701765,-1.5227825251855418,-1.4902884781831107,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1900,Political,Cultural,Political + Cultural,488892,129491,13602,19459.993457247874,-0.5166764644190225,-0.532954395379924,-0.4998402864153997,0.00855326219665929,0.0004997501249375312,0.10504204925438834,-3.5719894692164096,0.009873924307389906,-3.591342360858894,-3.5526365775739253,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1900,Political,Economic,Political + Economic,488892,129491,14795,11269.176068860539,0.39271240403011515,0.3773563306141274,0.40896198560592917,0.008172609413722746,0.0004997501249375312,0.11425504475214494,-0.5867515618297189,0.009874006369177186,-0.6061046143133062,-0.5673985093461316,0.0,0.000624687656171914,0.0,associated
halfcentury,1900,Political,Security,Political + Security,488892,129491,8572,4008.446342090473,1.0964928913549497,1.0747979917390453,1.1190096388542021,0.01107411956136409,0.0004997501249375312,0.06619765080198624,-0.2542888565590915,0.013061774639664592,-0.2798899348528341,-0.22868777826534892,2.044435615908006e-84,0.000624687656171914,2.044435615908006e-84,associated
halfcentury,1900,Ideational,Cultural,Ideational + Cultural,488892,129491,36392,28141.96459837488,0.37089248194690466,0.3631675093794044,0.3787364206016448,0.004038781365344937,0.0004997501249375312,0.28103883667590795,-1.9619225299655358,0.007068261987492625,-1.9757763234610213,-1.9480687364700504,0.0,0.000624687656171914,0.0,associated
halfcentury,1900,Ideational,Economic,Ideational + Economic,488892,129491,12890,16296.858201902895,-0.33832989845930667,-0.35446854746063466,-0.3209563305252794,0.008674333965409578,0.0004997501249375312,0.09954359762454533,-0.7234454764646222,0.010340510677946805,-0.743712877393398,-0.7031780755358464,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1900,Ideational,Security,Ideational + Security,488892,129491,3185,5796.793061694528,-0.8638595803688701,-0.9104767159436453,-0.8200835536492268,0.022872364553829454,0.0004997501249375312,0.024596303990238703,-1.4567334831898733,0.018958870686186846,-1.4938928697347995,-1.419574096644947,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1900,Cultural,Economic,Cultural + Economic,488892,129491,13694,13973.623540615105,-0.02916120707517068,-0.04582368537955493,-0.0140042273515909,0.00831603951754749,0.001999000499750125,0.10575252334139053,-1.7625512441934534,0.010092368699233906,-1.782332286843952,-1.742770201542955,0.0,0.001999000499750125,0.0,dissociated
halfcentury,1900,Cultural,Security,Cultural + Security,488892,129491,2858,4970.418407243108,-0.7982541327771484,-0.8467197097891902,-0.7537468705526742,0.023942939279852884,0.0004997501249375312,0.02207103196361137,-2.6172669081606577,0.019849009932114012,-2.656170967627601,-2.5783628486937142,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1900,Economic,Security,Economic + Security,488892,129491,3039,2878.342189075407,0.07834531264750937,0.032736838332950734,0.1238541152086345,0.023188345566344352,0.001999000499750125,0.02346881250434393,-0.40197539659060666,0.019563107483865357,-0.4403190872589828,-0.36363170592223054,8.082171726547174e-94,0.001999000499750125,8.980190807274638e-94,associated
