revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
American Revolution,american-revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2925,1986,24,48.80409386999474,-1.0089256937389814,-1.6183927834655873,-0.5327976695743414,0.2806971539938654,0.0029985007496251873,0.012084592145015106,-2.325303904543578,0.21115192508100278,-2.7391616777023438,-1.9114461313848128,3.327597530162381e-28,0.004843731980163764,2.3293182711136666e-27,dissociated,False
American Revolution,american-revolution,Military,Business,Military + Business,2925,1986,47,49.391394851338255,-0.07086349097947925,-0.4733569458955604,0.258652417577133,0.18755232095260727,0.6996501749125438,0.02366565961732125,-1.230556708644143,0.15961108092018889,-1.5433944272477131,-0.9177189900405727,1.2609429014965874e-14,0.6996501749125438,2.6479800931428337e-14,not distinguishable,False
American Revolution,american-revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,2925,1986,36,24.25536467574089,0.5601552619352498,0.10833944516005134,0.925064979788647,0.20530555263664213,0.00849575212393803,0.01812688821752266,-0.652874179280299,0.18547615177003038,-1.0164074367495586,-0.2893409218110395,0.0004315632464068475,0.011894052973513243,0.0006473448696102713,associated,False
American Revolution,american-revolution,Military,Religion,Military + Religion,2925,1986,6,16.067816795764376,-1.3498718824173606,-2.755847381369016,-0.5373522311278851,0.5956731563732223,0.034482758620689655,0.0030211480362537764,-2.3448814144130896,0.4014351959520925,-3.131694398479191,-1.5580684303469883,5.181207569673219e-09,0.040229885057471264,9.067113246928132e-09,dissociated,True
American Revolution,american-revolution,Military,Learning & Culture,Military + Learning & Culture,2925,1986,58,48.04095364060622,0.26923417259227317,-0.09189259621751238,0.5612108380099532,0.16461625116653503,0.09945027486256872,0.02920443101711984,-1.3615214458338232,0.14490657558200573,-1.6455383339745544,-1.077504557693092,5.675395809684681e-21,0.10991872484810228,1.7026187429054044e-20,not distinguishable,False
American Revolution,american-revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,2925,1986,32,13.761944517785553,1.1882690214285307,0.6707665473441036,1.5707115366288456,0.2283891226165982,0.0004997501249375312,0.016112789526686808,-0.151536375406843,0.1963088182947224,-0.5363016592644989,0.2332289084508129,0.4401567650102842,0.000954068420335287,0.44015676501028417,associated,False
American Revolution,american-revolution,Business,Religion,Business + Religion,2925,1986,7,9.116515303783938,-0.3586236097474567,-1.771740277943816,0.3830498521936002,0.5225042881065276,0.4547726136931534,0.003524672708962739,-1.5727324546169361,0.3761123006296442,-2.3099125638510385,-0.8355523453828335,2.895283467664647e-05,0.4775112443778111,4.6769963708428914e-05,not distinguishable,True
American Revolution,american-revolution,Business,Learning & Culture,Business + Learning & Culture,2925,1986,86,27.257348937934943,1.639830347856709,1.3880845591467348,1.8693201046270371,0.12395128962206106,0.0004997501249375312,0.0433031218529708,-0.13400785024802037,0.12917765785588042,-0.387196059645546,0.11918035914950526,0.299553272198136,0.000954068420335287,0.31453093580804276,associated,False
American Revolution,american-revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2925,1986,10,4.476982355546106,1.0770461504134672,0.06072077929074349,1.7478219537205397,0.43361882426652215,0.018490754622688656,0.005035246727089627,-0.4138977967591313,0.3251172116016636,-1.051127531498392,0.2233319379801294,0.20299229951151254,0.022841520416262456,0.2243599099864086,associated,False
American Revolution,american-revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2925,1986,33,13.385670531748856,1.2705642497444762,0.7687262023778485,1.6498941367661875,0.22314682460372678,0.0004997501249375312,0.01661631419939577,-0.46773582083126786,0.1925873901273709,-0.8452071054809147,-0.09026453618162095,0.015153319619552574,0.000954068420335287,0.018718806588859063,associated,False
American Revolution,american-revolution,Religion,Learning & Culture,Religion + Learning & Culture,2925,1986,52,8.867254921453076,2.4866191903190535,2.1623970346105796,2.7554335848870317,0.15329054984989163,0.0004997501249375312,0.026183282980866064,0.4164196671811928,0.16909828112533518,0.08498703617553582,0.7478522981868497,0.013793770595322061,0.000954068420335287,0.018104323906360204,associated,False
