revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Russian Revolution,russian-revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,13925,4561,194,264.89898659381447,-0.4483927066840182,-0.6230985626935972,-0.28528813748510573,0.0849704680759738,0.0004997501249375312,0.042534531900898925,-1.9241841725661866,0.08387830645702371,-2.088585653221953,-1.75978269191042,1.8462757349633274e-116,0.0006996501749125438,1.2923930144743292e-115,dissociated,False
Russian Revolution,russian-revolution,Military,Business,Military + Business,13925,4561,34,115.10814322938137,-1.7445747552544788,-2.2748953811173425,-1.3315959024069486,0.24248985368111253,0.0004997501249375312,0.007454505590879193,-1.6593144968769238,0.17472145607130973,-2.0017685507766907,-1.3168604429771567,2.1620419516808713e-21,0.0006996501749125438,5.044764553922033e-21,dissociated,False
Russian Revolution,russian-revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,13925,4561,225,85.52605164066914,1.3902819048175088,1.2487908634593632,1.5287077283918786,0.0727878784057324,0.0004997501249375312,0.04933128699846525,0.8446489498473284,0.08110421968274108,0.6856846792691559,1.0036132204255008,2.132155994289977e-25,0.0006996501749125438,5.59690948501119e-25,associated,False
Russian Revolution,russian-revolution,Military,Religion,Military + Religion,13925,4561,28,51.69236152335924,-0.872876761105303,-1.467363476261763,-0.4246742118774301,0.2658338965845957,0.0029985007496251873,0.006139004604253453,-1.468653573670697,0.19235805243840376,-1.8456753564499682,-1.0916317908914257,2.2582185405575e-14,0.00370403033777229,4.7422589351707496e-14,dissociated,False
Russian Revolution,russian-revolution,Military,Learning & Culture,Military + Learning & Culture,13925,4561,283,404.3786832515706,-0.5141409523595457,-0.6509381213549648,-0.39535750313859397,0.06522478403769247,0.0004997501249375312,0.0620477965358474,-2.614486934949316,0.06779454556131131,-2.747364244249486,-2.481609625649146,0.0,0.0006996501749125438,0.0,dissociated,False
Russian Revolution,russian-revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,13925,4561,40,84.88772393032049,-1.076106762575638,-1.5627176925545563,-0.699582494821206,0.21956040549852957,0.0004997501249375312,0.008770006577504933,-0.7334443447228861,0.16367136119311682,-1.054240212661395,-0.41264847678437716,7.422400123819501e-06,0.0006996501749125438,8.659466811122751e-06,dissociated,False
Russian Revolution,russian-revolution,Business,Religion,Business + Religion,13925,4561,17,51.30655315104768,-1.565779677795343,-2.3335001644966518,-1.0069025288438305,0.33781113494700316,0.0004997501249375312,0.0037272527954395965,-1.4852017650960347,0.24359844550478638,-1.9626547182854162,-1.0077488119066533,1.0812735031818253e-09,0.0006996501749125438,1.621910254772738e-09,dissociated,False
Russian Revolution,russian-revolution,Business,Learning & Culture,Business + Learning & Culture,13925,4561,585,401.3605839234469,0.5429740916300909,0.4708839096381082,0.6114546248127355,0.03552017838474565,0.0004997501249375312,0.12826134619600965,-0.653754151649838,0.06147927985599707,-0.7742535401675922,-0.5332547631320838,2.0763499991418267e-26,0.0006996501749125438,6.229049997425481e-26,associated,False
Russian Revolution,russian-revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,13925,4561,32,38.121081542918944,-0.24894884787604873,-0.7764762271846047,0.17950649794575788,0.24533828750171285,0.2888555722138931,0.007016005262003947,-0.5799670687866235,0.18229640204241299,-0.9372680167897529,-0.22266612078349407,0.001465393145218268,0.2888555722138931,0.0015386628024791813,not distinguishable,False
Russian Revolution,russian-revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,13925,4561,374,298.2133588825358,0.3262039602364394,0.2269129132050236,0.4252406942557094,0.04965055113971338,0.0004997501249375312,0.08199956149967112,-1.0756174740953668,0.06939230147515876,-1.211626384986678,-0.9396085632040556,3.440405972856267e-54,0.0006996501749125438,1.2041420904996934e-53,associated,False
Russian Revolution,russian-revolution,Religion,Learning & Culture,Religion + Learning & Culture,13925,4561,295,180.24160431511189,0.7092294967493321,0.60390256017765,0.8090702365646169,0.05198198562765871,0.0004997501249375312,0.06467879850909888,-1.2614155883541605,0.07500501679393042,-1.408425421270264,-1.1144057554380569,1.8090097509653053e-63,0.0006996501749125438,7.597840954054283e-63,associated,False
