group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,cohort,phase
Nobility & Kinship,Religion,Nobility & Kinship + Religion,7120,2061,14,11.92936031624644,0.2223008510200898,-0.6644658614178802,0.819524606360377,0.38087621067226696,0.5537231384307846,0.006792819019893256,-0.3096825366138364,0.27372057304950653,-0.8461748597908691,0.2268097865631964,0.25789433314635457,0.5537231384307846,0.2707890498036723,not distinguishable,France,1825,post
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,7120,2061,138,101.7787979832021,0.4373788655476875,0.27814087834230006,0.5905260084876616,0.07894194102047049,0.0004997501249375312,0.06695778748180495,-0.6725943967358324,0.11969188370235737,-0.9071904887924529,-0.43799830467921197,1.916418994916662e-08,0.0014992503748125937,5.030599861656238e-08,associated,France,1825,post
Religion,Learning & Culture,Religion + Learning & Culture,7120,2061,167,93.72368068842776,0.8299995009139931,0.6991925877987709,0.9534868194303088,0.06433047893248679,0.0004997501249375312,0.08102862688015526,-1.1980243511263295,0.09984547842334263,-1.3937214888360812,-1.002327213416578,3.6055373121472995e-33,0.0014992503748125937,1.8929070888773322e-32,associated,France,1825,post
Politics,Administration & Law,Politics + Administration & Law,497,206,1,2.460763057842087,-0.9810065392863987,-2.890726878494477,0.3754388914785907,1.0025100827338767,0.4427786106946527,0.0048543689320388345,-1.1418363040006212,0.8462412065487729,-2.800469068836216,0.5167964608349735,0.1772394707279481,0.5165750458104281,0.26585920609192215,not distinguishable,Germany,1450,pre
Politics,Military,Politics + Military,497,206,0,1.0359587975472881,-1.6191395159474329,-2.158596912973346,-1.021971099281946,0.2906403443185297,0.0004997501249375312,0.0,-1.4774832516054466,1.4424476946889715,-4.3046807331958306,1.3497142299849374,0.3056988100550375,0.0014992503748125937,0.40122968819723676,dissociated,Germany,1450,pre
Politics,Business,Politics + Business,497,206,6,4.108101315691958,0.4962672813002139,-0.8680338946912776,1.2240436943847484,0.5416252006417481,0.28835582208895555,0.02912621359223301,-0.3191146358373417,0.4374343880797157,-1.1764860364735843,0.538256764798901,0.4656871314926645,0.3784670164917542,0.5147068295445238,not distinguishable,Germany,1450,pre
Politics,Nobility & Kinship,Politics + Nobility & Kinship,497,206,21,6.271346975622201,1.6668219073484098,1.211771061729506,2.0771036565938505,0.21968516423425086,0.0004997501249375312,0.10194174757281553,0.5259914272951157,0.29383078395428885,-0.049916909255290465,1.101899763845522,0.07343513406070473,0.0014992503748125937,0.14019434684316356,associated,Germany,1450,pre
Politics,Religion,Politics + Religion,497,206,1,6.70421349599219,-2.2638784352489103,-4.128856967270352,-0.962138001835282,0.9988860959984059,0.0004997501249375312,0.0048543689320388345,-2.62957012189726,0.834322395587038,-4.2648420172478545,-0.9942982265466656,0.001622988193547802,0.0014992503748125937,0.004868964580643406,dissociated,Germany,1450,pre
Politics,Learning & Culture,Politics + Learning & Culture,497,206,7,15.419616358067458,-1.0858430685157727,-2.1992147448849924,-0.398723648994766,0.48079695464162064,0.029985007496251874,0.03398058252427184,-2.239076178615777,0.4035695356903866,-3.030072468568935,-1.4480798886626194,2.8865963012565767e-08,0.05724410522011722,3.0309261163194057e-07,not distinguishable,Germany,1450,pre
Administration & Law,Military,Administration & Law + Military,497,206,0,0.9124069350719095,-1.4981558100173504,-2.0150338126464313,-0.8885065996703788,0.2842891908123898,0.0004997501249375312,0.0,-0.9646008576312967,1.4460341338806295,-3.79882776003733,1.869626044774737,0.504729688555417,0.0014992503748125937,0.5299661729831879,dissociated,Germany,1450,pre
Administration & Law,Business,Administration & Law + Business,497,206,3,3.618155605502528,-0.23464342152245868,-2.841559604189801,0.7731554354896113,0.8293485340499273,0.7141429285357321,0.014563106796116505,-0.4947228055536124,0.577419519719537,-1.626465064203905,0.6370194530966802,0.39156522732086796,0.7498500749625188,0.4568260985410126,not distinguishable,Germany,1450,pre
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,497,206,2,5.523405454297279,-1.2686512796264782,-3.6392803051718783,-0.07080814407616516,0.9327448206855785,0.1424287856071964,0.009708737864077669,-1.7127382922013146,0.6635391888832931,-3.0132751024125692,-0.4122014819900601,0.009845282207812,0.2300772690577788,0.022972325151561335,not distinguishable,Germany,1450,pre
Administration & Law,Religion,Administration & Law + Religion,497,206,6,5.9046468859846195,0.02132068697810862,-1.2921362921309776,0.7468190118441128,0.5291138423066316,0.9690154922538731,0.02912621359223301,-0.4110939514011842,0.44640807052587533,-1.2860537696318999,0.46386586682953146,0.3571064291485294,0.969015492253873,0.44113147130112457,not distinguishable,Germany,1450,pre
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,497,206,20,13.580622061956868,0.5419128381222678,0.13819428825634558,0.8910239666892412,0.18861002974263713,0.0069965017491254375,0.0970873786407767,0.1498134161789612,0.3492454002751128,-0.5347075683602598,0.8343344007181823,0.6679500230346763,0.014692653673163419,0.6679500230346763,associated,Germany,1450,pre
Military,Business,Military + Business,497,206,0,1.5232105010964911,-2.016646430172565,-2.568298880044589,-1.356128281875225,0.30812131358925127,0.0004997501249375312,0.0,-1.7651572200339853,1.441124965607195,-4.589762152624087,1.0594477125561166,0.22063296960959167,0.0014992503748125937,0.30888615745342834,dissociated,Germany,1450,pre
Military,Nobility & Kinship,Military + Nobility & Kinship,497,206,10,2.325303305641196,1.8939116688594697,1.2847513409609685,2.3333974805561732,0.2722402140083367,0.0004997501249375312,0.04854368932038835,1.5021650616355877,0.509655040993648,0.5032411812880376,2.501088941983138,0.0032044253216794738,0.0014992503748125937,0.008411616469408618,associated,Germany,1450,pre
Military,Religion,Military + Religion,497,206,1,2.4858024702752615,-0.9931562245032888,-2.9149452514873997,0.3857578227030712,1.0017113718062332,0.42978510744627685,0.0048543689320388345,-1.2367626271489267,0.8615380447865051,-2.9253771949304763,0.45185194063262313,0.1511364835313988,0.5165750458104281,0.25733506421249297,not distinguishable,Germany,1450,pre
Military,Learning & Culture,Military + Learning & Culture,497,206,3,5.717317990618115,-0.8289374467092866,-3.4281078286927102,0.10254476236096281,0.8213346094286066,0.21539230384807595,0.014563106796116505,-1.537194070394788,0.6067619675300385,-2.726447526753663,-0.3479406140359125,0.011294958946015168,0.3230884557721139,0.02371941378663185,not distinguishable,Germany,1450,pre
Business,Nobility & Kinship,Business + Nobility & Kinship,497,206,6,9.221005306295893,-0.5806658009791045,-1.86583531431925,0.22665590865077231,0.528679107621486,0.23388305847076463,0.02912621359223301,-1.519127619286395,0.42412721712629897,-2.350416964853941,-0.687838273718849,0.0003412696367823495,0.3274362818590705,0.001433332474485868,not distinguishable,Germany,1450,pre
Business,Religion,Business + Religion,497,206,3,9.857465782293316,-1.5652442269583882,-4.188292125942148,-0.6283847558661904,0.8214035106587025,0.050474762618690654,0.014563106796116505,-2.0350016574039915,0.5583848368362494,-3.1294359376030405,-0.9405673772049428,0.0002679716118668586,0.08833083458270864,0.0014068509623010076,not distinguishable,Germany,1450,pre
Business,Learning & Culture,Business + Learning & Culture,497,206,33,22.672061490375505,0.5317746970455801,0.23801116812591458,0.7914759934510232,0.141521237742601,0.0014992503748125937,0.16019417475728157,-0.35784115645716846,0.25425314630485324,-0.8561773232146808,0.1404950103003439,0.15930265879820993,0.003935532233883058,0.25733506421249297,associated,Germany,1450,pre
Nobility & Kinship,Religion,Nobility & Kinship + Religion,497,206,17,15.048214119001537,0.17060604135592983,-0.4256812637056273,0.6014934467369238,0.2672397112033565,0.5072463768115942,0.0825242718446602,-1.0315072787952828,0.2809085719546354,-1.5820880798263683,-0.4809264777641974,0.00024062279187905337,0.5606407322654462,0.0014068509623010076,not distinguishable,Germany,1450,pre
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,497,206,17,34.61072484158969,-1.004556858113573,-1.6554167374386077,-0.5942567725055702,0.26763337172860135,0.0024987506246876563,0.0825242718446602,-2.734883196292641,0.28003256636883167,-3.2837470263755515,-2.186019366209731,1.5707797160147428e-22,0.005830418124271198,3.29863740363096e-21,dissociated,Germany,1450,pre
Religion,Learning & Culture,Religion + Learning & Culture,497,206,49,36.99965724923656,0.40055111590603504,0.18996495955048545,0.6245492513765429,0.11090197908188601,0.0004997501249375312,0.23786407766990292,-0.6917688205898239,0.21180750051924596,-1.106911521607546,-0.2766261195721018,0.0010906820398373107,0.0014992503748125937,0.0038173871394305875,associated,Germany,1450,pre
Politics,Administration & Law,Politics + Administration & Law,756,274,7,5.451484250288424,0.3336410862644665,-0.7979223505241813,1.033956885294389,0.48258071089426613,0.47426286856571714,0.025547445255474453,0.08514341348214989,0.4077045151441935,-0.7139574362004693,0.8842442631647691,0.8345762030917104,0.5533066799933367,0.9128668618190925,not distinguishable,Germany,1475,pre
Politics,Military,Politics + Military,756,274,2,0.8828914109872283,0.8542402189346111,-1.4745673039674847,1.8723209718861693,0.8849189558220436,0.2478760619690155,0.0072992700729927005,0.5286741342991919,0.7073239296766388,-0.8576807678670202,1.915029036465404,0.4548048871291255,0.3939030484757621,0.5969314143569772,not distinguishable,Germany,1475,pre
Politics,Business,Politics + Business,756,274,11,6.973966634804229,0.6216878327865654,-0.21823080420736324,1.1851580327110272,0.3577775755575332,0.08095952023988005,0.040145985401459854,0.11092683032712466,0.3381085553513386,-0.551765938161499,0.7736195988157484,0.7428507830956609,0.17001499250374813,0.8666592469449377,not distinguishable,Germany,1475,pre
Politics,Nobility & Kinship,Politics + Nobility & Kinship,756,274,8,6.261591194945034,0.3301000475647721,-0.7896687380426948,1.016843402929577,0.4747439546881685,0.4272863568215892,0.029197080291970802,-0.8580253454520065,0.3736078519555038,-1.5902967352847939,-0.1257539556192191,0.021641972684400816,0.5278243231325515,0.04131649330658337,not distinguishable,Germany,1475,pre
Politics,Religion,Politics + Religion,756,274,11,13.782100852649245,-0.312574349763927,-1.1733603352399637,0.24104429286360374,0.3653604433283337,0.36731634182908546,0.040145985401459854,-0.6323727392756885,0.3298606730183551,-1.2788996583916643,0.01415417984028744,0.05522644429497587,0.4821026986506747,0.09664627751620776,not distinguishable,Germany,1475,pre
Politics,Learning & Culture,Politics + Learning & Culture,756,274,26,31.647965658005344,-0.278735086183221,-0.6896535093180212,0.04924691088461498,0.18717169521823526,0.14042978510744628,0.0948905109489051,-1.5399590142061113,0.24702161422755656,-2.024121378092122,-1.0557966503201004,4.5436433521413364e-10,0.245752123938031,4.7708255197484036e-09,not distinguishable,Germany,1475,pre
Administration & Law,Military,Administration & Law + Military,756,274,0,0.6901479278222716,-1.2511409025012892,-1.8032384276416937,-0.5952668290392867,0.3101018374088698,0.0009995002498750624,0.0,-0.8712535748771206,1.4463976138962242,-3.70619289811372,1.963685748359479,0.5469338359376058,0.010494752623688156,0.675624150275866,dissociated,Germany,1475,pre
Administration & Law,Business,Administration & Law + Business,756,274,3,5.451484250288424,-0.7658945872864479,-3.458664625949902,0.22484537575914693,0.8384993207872729,0.27436281859070466,0.010948905109489052,-0.8710276188942387,0.5621818304287596,-1.9729040065346075,0.23084876874613003,0.12129281987080792,0.3939030484757621,0.19593455517592048,not distinguishable,Germany,1475,pre
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,756,274,11,4.894627056377615,1.0920387298955754,0.2630511931984577,1.6538945793665234,0.36785701771923535,0.011494252873563218,0.040145985401459854,-0.01955977856591352,0.3412093221732164,-0.6883300500254177,0.6492104928935907,0.9542864129617565,0.06034482758620689,0.9542864129617564,not distinguishable,Germany,1475,pre
Administration & Law,Religion,Administration & Law + Religion,756,274,3,10.773338856992272,-1.6874880387417797,-4.279262461207366,-0.6577783543999357,0.8191471933363385,0.04297851074462768,0.010948905109489052,-1.5678046528754352,0.5579501452011161,-2.6613869374696226,-0.47422236828124786,0.004955122720903728,0.11281859070464767,0.01476732657962783,not distinguishable,Germany,1475,pre
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,756,274,28,24.738917659466008,0.17531187586665264,-0.1975162690170014,0.4563357310620239,0.16820134783704224,0.2813593203398301,0.10218978102189781,-0.7218018380232544,0.26853444721349834,-1.2481293545617111,-0.1954743214847976,0.007189643359920012,0.3939030484757621,0.015098251055832027,not distinguishable,Germany,1475,pre
Military,Business,Military + Business,756,274,1,0.8828914109872283,0.11727462476840496,-1.7996453192608015,1.3826101474285477,0.9679998323187121,0.8830584707646177,0.0036496350364963502,-0.14327085384169486,0.8713475840935955,-1.851112118665142,1.5645704109817522,0.8693970112562786,0.8830584707646177,0.9128668618190925,not distinguishable,Germany,1475,pre
Military,Nobility & Kinship,Military + Nobility & Kinship,756,274,4,0.7927059842157411,1.7995308185972227,0.22328989315630035,2.516909615155038,0.61066191361963,0.017991004497751123,0.014598540145985401,0.7103241499335647,0.5798791414319706,-0.4262389672730976,1.846887267140227,0.22059328298269298,0.07556221889055473,0.3308899244740395,not distinguishable,Germany,1475,pre
Military,Religion,Military + Religion,756,274,1,1.7447887415230448,-0.5816171776981875,-2.525000728459666,0.7668711598904704,0.9639352207204703,0.5762118940529735,0.0036496350364963502,-0.8215506775128673,0.8687042782958242,-2.524211062972683,0.8811097079469482,0.3442916140448161,0.636865777637497,0.4820082596627426,not distinguishable,Germany,1475,pre
Military,Learning & Culture,Military + Learning & Culture,756,274,1,4.006574524636517,-1.5870687478294385,-3.5453225086881806,-0.2256948419639076,0.9670493689843903,0.11794102948525736,0.0036496350364963502,-2.691779504236617,0.8674641842025382,-4.392009305273592,-0.9915497031996419,0.0019154118126549066,0.2251601471991277,0.006703941344292173,not distinguishable,Germany,1475,pre
Business,Nobility & Kinship,Business + Nobility & Kinship,756,274,7,6.261591194945034,0.14952780192295134,-1.1536930167108554,0.915465786526102,0.5140871109087779,0.7331334332833583,0.025547445255474453,-1.075429625617197,0.3928517884905192,-1.8454191310586145,-0.30544012017577926,0.0061909147941709335,0.7697901049475263,0.01476732657962783,not distinguishable,Germany,1475,pre
Business,Religion,Business + Religion,756,274,4,13.782100852649245,-1.6662113043786275,-3.3747044739287664,-0.8123715926606538,0.7392677277281348,0.029985007496251874,0.014598540145985401,-1.787187553904723,0.4919382873353153,-2.751386597081941,-0.8229885107275051,0.0002801985502827066,0.08995502248875563,0.0011768339111873677,not distinguishable,Germany,1475,pre
Business,Learning & Culture,Business + Learning & Culture,756,274,39,31.647965658005344,0.29712520743068277,0.027518719730172492,0.5318752204428246,0.1286894796947654,0.02498750624687656,0.14233576642335766,-0.9340529931539115,0.22588970017337115,-1.376796805493719,-0.49130918081410413,3.5496091043145855e-05,0.08745627186406796,0.00018635447797651575,not distinguishable,Germany,1475,pre
Nobility & Kinship,Religion,Nobility & Kinship + Religion,756,274,18,12.374289391651999,0.5230324671395057,-0.051349635131860465,0.9687412530653995,0.2636580449739724,0.049475262368815595,0.06569343065693431,-0.7280176167665667,0.26664983548812693,-1.2506512943232955,-0.205383939209838,0.006328854248411927,0.11544227886056972,0.01476732657962783,not distinguishable,Germany,1475,pre
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,756,274,11,28.41519517932881,-1.330193979264025,-2.2062744302877193,-0.7604838069203554,0.3780438248462236,0.006496751624187906,0.040145985401459854,-3.601038363408347,0.3215199016738107,-4.231217370689016,-2.970859356127678,4.0751218830989677e-29,0.04547726136931534,8.557755954507833e-28,dissociated,Germany,1475,pre
Religion,Learning & Culture,Religion + Learning & Culture,756,274,78,62.5433813094309,0.31634773869720395,0.16666725883424938,0.4768078929802174,0.07808707217331566,0.0004997501249375312,0.2846715328467153,-0.7466180666552972,0.18002016356034642,-1.0994575872335761,-0.3937785460770182,3.362523637047613e-05,0.010494752623688156,0.00018635447797651575,associated,Germany,1475,pre
Politics,Administration & Law,Politics + Administration & Law,739,283,19,9.583509031440988,0.9514763441355623,0.41708266207905886,1.3731534917785262,0.2470105182732493,0.001999000499750125,0.06713780918727916,0.6728993713120556,0.2830031625098639,0.11821317279272237,1.2275855698313887,0.01742053344921813,0.008395802098950526,0.036583120243358073,associated,Germany,1500,pre
Politics,Military,Politics + Military,739,283,3,1.7062650172112386,0.6657488237610617,-1.81652897259405,1.6284326091163734,0.7740590033558641,0.2993503248375812,0.01060070671378092,0.030118472903414052,0.5899333278719954,-1.126150849725697,1.186387795532525,0.9592824681709414,0.3928973013493254,0.9756475185363481,not distinguishable,Germany,1500,pre
Politics,Business,Politics + Business,739,283,7,7.338926968219752,-0.06376558888806118,-1.25454459160201,0.6564739589840756,0.4875433826536304,0.8865567216391804,0.024734982332155476,-0.5256747564284467,0.3990725046945845,-1.3078568656298324,0.2565073527729389,0.18775777818529105,0.8865567216391804,0.26286088945940744,not distinguishable,Germany,1500,pre
Politics,Nobility & Kinship,Politics + Nobility & Kinship,739,283,14,10.318515632377723,0.4225503342283149,-0.31885587747739186,0.9402175121403661,0.3276523757909371,0.19440279860069964,0.04946996466431095,-0.5883818846098687,0.29805193960422427,-1.1725636862341484,-0.00420008298558916,0.048371307613570294,0.29160419790104947,0.09234522362590693,not distinguishable,Germany,1500,pre
Politics,Religion,Politics + Religion,739,283,3,10.617484266424828,-1.667403535804141,-4.370264569510527,-0.6525804262244448,0.8335078013126221,0.047476261869065464,0.01060070671378092,-1.9509942662167343,0.5527151121087464,-3.0343158859498773,-0.8676726464835915,0.000415815725755275,0.11077794436115275,0.001746426048172155,not distinguishable,Germany,1500,pre
Politics,Learning & Culture,Politics + Learning & Culture,739,283,27,33.43529908650142,-0.30335510964015056,-0.7282127394544089,0.025317154830323776,0.1909253875630479,0.10944527736131934,0.09540636042402827,-1.9144114819959424,0.23651325845899954,-2.3779774685755815,-1.4508454954163033,5.759015787511493e-16,0.20894098405342784,6.046966576887068e-15,not distinguishable,Germany,1500,pre
Administration & Law,Military,Administration & Law + Military,739,283,2,1.7869821141923878,0.12848301198292136,-2.2906038279968852,1.2525968220672559,0.9277767290001196,0.8775612193903048,0.007067137809187279,-0.02076950045789971,0.6803861218967411,-1.354326299375512,1.3127872984597129,0.9756475185363481,0.8865567216391804,0.9756475185363481,not distinguishable,Germany,1500,pre
Administration & Law,Business,Administration & Law + Business,739,283,3,7.6861045015196865,-1.2258221618821903,-3.86346982373439,-0.19726619576186447,0.8223537088241799,0.09695152423788106,0.01060070671378092,-1.0351548794740137,0.5601486618071273,-2.133046256615983,0.06273649766795564,0.06460230346145437,0.20359820089955022,0.11305403105754515,not distinguishable,Germany,1500,pre
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,739,283,12,10.806646502200877,0.1447569986320001,-0.6635246670835896,0.6991237226225985,0.3579639737515532,0.6731634182908546,0.04240282685512368,-0.38251275092828985,0.32183654550573804,-1.0133123801195363,0.2482868782629567,0.23462422549614514,0.7440227254793657,0.26708590663895776,not distinguishable,Germany,1500,pre
Administration & Law,Religion,Administration & Law + Religion,739,283,3,11.119758238278019,-1.7311532250433002,-4.379398690885644,-0.7197590416044175,0.8096131436290902,0.038980509745127435,0.01060070671378092,-1.5927539797889176,0.5556456573602265,-2.681819468214962,-0.5036884913628736,0.004150482997197552,0.10232383808095952,0.010895017867643573,not distinguishable,Germany,1500,pre
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,739,283,37,35.01699961469361,0.07838088396085416,-0.2500830135490047,0.33996572958303944,0.14502485420116068,0.5632183908045977,0.13074204946996468,-0.7845226710463555,0.2362147592620362,-1.2475035991999466,-0.3215417428927646,0.0008962283695930543,0.657088122605364,0.0031367992935756902,not distinguishable,Germany,1500,pre
Military,Business,Military + Business,739,283,0,1.3684477352238638,-1.9018402087880069,-2.429501174399547,-1.2823129867647498,0.29538582830627996,0.0004997501249375312,0.0,-1.680144046547119,1.4349477991630584,-4.492641732906714,1.1323536398124756,0.2416491536257237,0.005247376311844078,0.26708590663895776,dissociated,Germany,1500,pre
Military,Nobility & Kinship,Military + Nobility & Kinship,739,283,7,1.9240345910438441,1.6294803093507308,0.5902826879448632,2.2004178143042905,0.41603830072043474,0.005997001499250375,0.024734982332155476,0.6699602250702958,0.4545378154637725,-0.22093389323869816,1.5608543433792899,0.14049848280288446,0.02098950524737631,0.2107477242043267,associated,Germany,1500,pre
Military,Religion,Military + Religion,739,283,1,1.9797815622204733,-0.7252505420761687,-2.6807272632082784,0.6278591834874908,0.9977280532182249,0.5242378810594702,0.0035335689045936395,-1.0614832961504965,0.8503826726408114,-2.728233334526487,0.6052667422254936,0.21194247827370216,0.647587970720522,0.26708590663895776,not distinguishable,Germany,1500,pre
Military,Learning & Culture,Military + Learning & Culture,739,283,2,6.234488980417573,-1.4296403818487524,-3.877529007207475,-0.2955486237335852,0.9237325208368105,0.13093453273363317,0.007067137809187279,-2.6975583015789284,0.6744305333330435,-4.019442146911693,-1.3756744562461631,6.340753497981247e-05,0.21150962980048435,0.00033288955864401544,not distinguishable,Germany,1500,pre
Business,Nobility & Kinship,Business + Nobility & Kinship,739,283,11,8.27558978562309,0.3900658674261181,-0.519305863148536,0.9595418151649449,0.37407808701629053,0.27386306846576713,0.038869257950530034,-0.40622324258238923,0.33368677452063344,-1.0602493206428307,0.24780283547805232,0.2234600826278209,0.383408295852074,0.26708590663895776,not distinguishable,Germany,1500,pre
Business,Religion,Business + Religion,739,283,2,8.51536669368712,-1.8504580785678013,-4.234529928563242,-0.7137328744156413,0.9461876559282384,0.12993503248375812,0.007067137809187279,-1.877956822509909,0.650866781238572,-3.15365571373751,-0.602257931282308,0.003910200340687909,0.21150962980048435,0.010895017867643573,not distinguishable,Germany,1500,pre
Business,Learning & Culture,Business + Learning & Culture,739,283,37,26.815564317340108,0.4571673673586888,0.16925500004177751,0.7148254472395156,0.1357705673961699,0.0009995002498750624,0.13074204946996468,-0.6439658193755382,0.24197238160406667,-1.1182316873195088,-0.16969995143156752,0.007783505895283597,0.0069965017491254375,0.01816151375566173,associated,Germany,1500,pre
Nobility & Kinship,Religion,Nobility & Kinship + Religion,739,283,18,11.972587372068283,0.5687644950967429,-0.04893791000765656,1.01989285481029,0.26920361017545164,0.038980509745127435,0.0636042402826855,-0.411517441801062,0.2708721738971557,-0.9424269026394871,0.11939201903736318,0.12870432536424187,0.10232383808095952,0.20790698712685224,not distinguishable,Germany,1500,pre
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,739,283,19,37.702626119281874,-0.970197691224384,-1.5725371405173054,-0.550736994841484,0.25713188983008994,0.0014992503748125937,0.06713780918727916,-3.019979921492364,0.2608877300221419,-3.531319872335762,-2.5086399706489657,5.46694085002878e-31,0.007871064467766116,1.1480575785060438e-29,dissociated,Germany,1500,pre
Religion,Learning & Culture,Religion + Learning & Culture,739,283,56,38.79502187003319,0.5239043127620469,0.32232587962026954,0.7260612185241491,0.10439461318020138,0.0004997501249375312,0.1978798586572438,-0.8108157656664324,0.2004117383217649,-1.2036227727770916,-0.41800875855577324,5.215589843840931e-05,0.005247376311844078,0.00033288955864401544,associated,Germany,1500,pre
Politics,Administration & Law,Politics + Administration & Law,896,306,17,6.9825960752883915,1.2257441191384277,0.610711341220423,1.683373557373892,0.2757195224576013,0.0024987506246876563,0.05555555555555555,0.8213539650689413,0.2918717528952237,0.2492853293943028,1.39342260074358,0.004891522688866949,0.008745627186406797,0.010272197646620594,associated,Germany,1525,pre
Politics,Military,Politics + Military,896,306,2,1.1521346258280463,0.5975968439042081,-1.7691441707946696,1.7142924742115937,0.9121460847733098,0.44677661169415295,0.006535947712418301,0.24248713262649962,0.6853531327840835,-1.100805007630304,1.5857792728833033,0.7234787190148203,0.4691154422788606,0.8040016193369379,not distinguishable,Germany,1525,pre
Politics,Business,Politics + Business,896,306,8,5.18751767605006,0.5796637173399707,-0.5566845999499361,1.2502494987986523,0.4603223706500763,0.18440779610194902,0.026143790849673203,-0.05887515245900316,0.37910612992100007,-0.8019231671041633,0.6841728621861569,0.8765848769944566,0.22779786577299585,0.9204141208441795,not distinguishable,Germany,1525,pre
Politics,Nobility & Kinship,Politics + Nobility & Kinship,896,306,18,9.597757614055174,0.8734903181862085,0.2735111780276997,1.3535967386026415,0.2760332745818889,0.00399800099950025,0.058823529411764705,-0.19826869277254247,0.27330163736580615,-0.7339399020095225,0.33740251646443764,0.46817147572878104,0.01199400299850075,0.578329470017906,associated,Germany,1525,pre
Politics,Religion,Politics + Religion,896,306,4,11.026726323841816,-1.3569859284670744,-3.0883135611574,-0.45450611287572645,0.7291265179509743,0.0704647676161919,0.013071895424836602,-1.5154499743025114,0.4917194065959104,-2.479220011230496,-0.551679937374527,0.0020565591183013317,0.13452364726727545,0.004798637942703108,not distinguishable,Germany,1525,pre
Politics,Learning & Culture,Politics + Learning & Culture,896,306,10,25.053267686046414,-1.2831184631938806,-2.2678741044373223,-0.6758267727901074,0.4173900919248991,0.00849575212393803,0.032679738562091505,-2.721676391045257,0.3364836490172112,-3.381184343118991,-2.062168438971523,6.03621581554284e-16,0.019823421622522073,6.338026606319982e-15,dissociated,Germany,1525,pre
Administration & Law,Military,Administration & Law + Military,896,306,4,1.5508170224947375,1.133726223674035,-0.5508013075892572,1.9781693009915058,0.6626805763060544,0.07746126936531735,0.013071895424836602,0.9391311539733566,0.5469732776196942,-0.132936470161244,2.011198778107957,0.08598650909903545,0.13555722138930534,0.12897976364855318,not distinguishable,Germany,1525,pre
Administration & Law,Business,Administration & Law + Business,896,306,2,6.9825960752883915,-1.5816108029191762,-3.966395800877027,-0.4677321285065381,0.9558679461796497,0.13493253373313344,0.006535947712418301,-1.4713989108309555,0.6511656138261128,-2.7476835139301365,-0.19511430773177452,0.023843694187776574,0.19940029985007496,0.041726464828609006,not distinguishable,Germany,1525,pre
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,896,306,8,12.91894675499207,-0.6587366933583546,-1.8882060906973854,0.0327954576119692,0.479301397847909,0.1424287856071964,0.026143790849673203,-1.2131519284683714,0.3687349935250923,-1.9358725157775523,-0.4904313411591905,0.0010017405836538387,0.19940029985007496,0.0030052217509615163,not distinguishable,Germany,1525,pre
Administration & Law,Religion,Administration & Law + Religion,896,306,6,14.842392982603505,-1.2390118970634287,-2.6155929039567116,-0.4480472084201306,0.5822518840032865,0.04147926036981509,0.0196078431372549,-1.1477238159445438,0.4163736563960744,-1.9638161824808495,-0.33163144940823797,0.005842797539572218,0.0871064467766117,0.011154431666456051,not distinguishable,Germany,1525,pre
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,896,306,40,33.72265109098185,0.2429703840651445,-0.04700207169548345,0.4975765844027837,0.13978643650043363,0.08495752123938032,0.13071895424836602,-0.810489778492521,0.22072295986132062,-1.2431067798207094,-0.3778727771643326,0.00024068072238372825,0.13723907277130667,0.0010108590340116587,not distinguishable,Germany,1525,pre
Military,Business,Military + Business,896,306,1,1.1521346258280463,-0.13936875026199805,-2.059455562694925,1.2157415960986808,0.9950845594334176,0.8645677161419291,0.0032679738562091504,-0.2985201585928815,0.8564723219351869,-1.9772059095858476,1.3801655924000849,0.7274300365429438,0.8645677161419291,0.8040016193369379,not distinguishable,Germany,1525,pre
Military,Nobility & Kinship,Military + Nobility & Kinship,896,306,4,2.131637821401619,0.7739640493074328,-0.9719109532941782,1.5826997878201143,0.6550017540753429,0.1744127936031984,0.013071895424836602,-0.05120654960922195,0.5413792756937835,-1.1123099299690378,1.0098968307505938,0.9246441847087159,0.22779786577299585,0.924644184708716,not distinguishable,Germany,1525,pre
Military,Religion,Military + Religion,896,306,0,2.449008177048024,-2.560229822728669,-3.1444656386365866,-1.7713119370571446,0.3479191368825114,0.0004997501249375312,0.0,-2.1507597131195593,1.4349149987411653,-4.963193110652243,0.6616736844131248,0.13390579286035875,0.0034982508745627187,0.18746811000450225,dissociated,Germany,1525,pre
